city_key,customer_key,order_date_key,order_key,package,picked_date_key,picker_key,quantity,salesperson_key,stock_item_key,tax_amount,City_Key_1,City,State_Province,Country,Continent,Sales_Territory,Region,Subregion,Latest_Recorded_Population,Bill_To_Customer,Buying_Group,Category,Customer,Customer_Key_1,Postal_Code,Primary_Contact,Brand,Buying_Package,Color,Is_Chiller_Stock,Lead_Time_Days,Quantity_Per_Outer,Recommended_Retail_Price,Selling_Package,Size_val,Stock_Item,Stock_Item_Key_1,Employee,Employee_Key,Is_Salesperson,Preferred_Name,Date_key,Day_Number,Day_val,Month_val,Short_Month,Calendar_Month_Number,Calendar_Year,Fiscal_Month_Number,Fiscal_Year,Date_key_1,Day_Number_1,Day_val_1,Month_val_1,Short_Month_1,Calendar_Month_Number_1,Calendar_Year_1,Fiscal_Month_Number_1,Fiscal_Year_1,Employee_1,Employee_Key_1,Is_Salesperson_1,Preferred_Name_1
50,87,2016-11-13,209,S,2015-03-12,22,444,103,80,610.82,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Sauquoit- NY),87,90199,Isabell  Duperre,,Packet,,false,12,12,748,Pair,L,Furry animal socks (Pink) L,80,Amy Trefl,103,true,Amy,2016-11-13,13,13,November,Nov,11,2016,1,2017,2015-03-12,12,12,March,Mar,3,2015,5,2015,Ethan Onslow,22,false,Ethan
50,109,2016-03-08,539,S,2016-03-20,192,243,152,498,974.85,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (South Laguna- CA),109,90247,Ae-Cha Joo,,Each,,false,12,1,4784,Each,L,Animal with big feet slippers (Brown) L,498,Lily Code,152,true,Lily,2016-03-08,8,8,March,Mar,3,2016,5,2016,2016-03-20,20,20,March,Mar,3,2016,5,2016,Hudson Onslow,192,true,Hudson
50,126,2016-02-04,410,S,2016-08-09,8,661,174,462,465.84,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Francis Mills- NJ),126,90743,Akanksha Iyengar,Northwind,Each,Red,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Red) 1/50 scale,462,Lily Code,174,true,Lily,2016-02-04,4,4,February,Feb,2,2016,4,2016,2016-08-09,9,9,August,Aug,8,2016,10,2016,Hudson Hollinworth,8,true,Hudson
50,62,2015-11-15,803,M,2016-07-21,126,662,39,473,536.19,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Great Neck Estates- NY),62,90240,Alida Caune,Northwind,Each,Red,false,14,1,4485,Each,1/50 scale,RC vintage American toy coupe with remote control (Red) 1/50 scale,473,Jack Potter,39,true,Jack,2015-11-15,15,15,November,Nov,11,2015,1,2016,2016-07-21,21,21,July,Jul,7,2016,9,2016,Lily Code,126,true,Lily
50,122,2015-08-26,31,S,2016-02-27,156,245,136,13,928.84,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (McClave- CO),122,90439,Mauri Enestam,,Each,,false,14,12,404,Each,5mm,Permanent marker blue 5mm nib (Blue) 5mm,13,Jack Potter,136,true,Jack,2015-08-26,26,26,August,Aug,8,2015,10,2015,2016-02-27,27,27,February,Feb,2,2016,4,2016,Hudson Onslow,156,true,Hudson
50,75,2015-01-04,42,S,2015-08-13,8,614,162,188,142.17,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Windsor Locks- CT),75,90456,Vlasta Srbova,,Each,White,false,12,1,1944,Each,,Developer joke mug - that's a hardware problem (White),188,Hudson Onslow,162,true,Hudson,2015-01-04,4,4,January,Jan,1,2015,3,2015,2015-08-13,13,13,August,Aug,8,2015,10,2015,Hudson Hollinworth,8,true,Hudson
50,34,2016-01-12,523,S,2015-09-25,167,966,134,297,194.35,50,El Mangi12,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1482,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Dallardsville- TX),34,90041,Anjali Asthana,,Each,,false,20,1,283901,Each,,Air cushion machine (Blue),297,Hudson Hollinworth,134,true,Hudson,2016-01-12,12,12,January,Jan,1,2016,3,2016,2015-09-25,25,25,September,Sep,9,2015,11,2015,Hudson Hollinworth,167,true,Hudson
51,170,2015-12-22,353,M,2014-10-06,93,635,17,559,745.89,51,El Mirage,Arizona,United States,North America,Southwest,Americas,Northern America,31797,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Eastchester- NY),170,90031,Daniella Barbosa,,Each,White,false,12,1,1944,Each,,DBA joke mug - SELECT caffeine FROM mug (White),559,Alica Fatnowna,17,false,Alica,2015-12-22,22,22,December,Dec,12,2015,2,2016,2014-10-06,6,6,October,Oct,10,2014,12,2014,Sophia Hinton,93,true,Sophia
51,7,2015-01-03,435,L,2014-12-09,51,226,202,353,143.51,51,El Mirage,Arizona,United States,North America,Southwest,Americas,Northern America,31797,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Frankewing- TN),7,90761,Kalidas Nadar,,Each,,false,14,10,2691,Each,10m,20 mm Double sided bubble wrap 10m,353,Stella Rosenhain,202,false,Stella,2015-01-03,3,3,January,Jan,1,2015,3,2015,2014-12-09,9,9,December,Dec,12,2014,2,2015,Amy Trefl,51,true,Amy
51,41,2013-03-28,496,L,2014-12-10,50,541,127,61,384.57,51,El Mirage,Arizona,United States,North America,Southwest,Americas,Northern America,31797,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Olivette- MO),41,90042,Lana Rozej,,Each,,false,14,10,2691,Each,10m,20 mm Double sided bubble wrap 10m,61,Sophia Hinton,127,true,Sophia,2013-03-28,28,28,March,Mar,3,2013,5,2013,2014-12-10,10,10,December,Dec,12,2014,2,2015,Amy Trefl,50,true,Amy
51,64,2016-07-05,528,M,2013-10-10,23,39,143,211,811.33,51,El Mirage,Arizona,United States,North America,Southwest,Americas,Northern America,31797,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Hodgdon- ME),64,90673,Rohana Kaskar,,Each,,false,14,1,4784,Each,,USB food flash drive - banana,211,Kayla Woodcock,143,true,Kayla,2016-07-05,5,5,July,Jul,7,2016,9,2016,2013-10-10,10,10,October,Oct,10,2013,12,2013,Amy Trefl,23,true,Amy
52,62,2015-06-20,137,S,2014-05-12,194,920,137,246,996.08,52,El Monte,California,United States,North America,Far West,Americas,Northern America,113475,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Great Neck Estates- NY),62,90240,Alida Caune,,Each,,false,14,1,4784,Each,,USB food flash drive - hot dog,246,Jai Shand,137,false,Jai,2015-06-20,20,20,June,Jun,6,2015,8,2015,2014-05-12,12,12,May,May,5,2014,7,2014,Kayla Woodcock,194,true,Kayla
52,118,2015-10-13,923,L,2013-12-21,76,456,166,570,599.19,52,El Monte,California,United States,North America,Far West,Americas,Northern America,113475,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Vassalboro- ME),118,90546,Ileana Aguilar,,Each,Black,false,12,1,1944,Each,,Developer joke mug - when your hammer is C++ (Black),570,Ethan Onslow,166,false,Ethan,2015-10-13,13,13,October,Oct,10,2015,12,2015,2013-12-21,21,21,December,Dec,12,2013,2,2014,Lily Code,76,true,Lily
52,46,2016-01-14,708,S,2013-03-17,183,951,2,45,562.71,52,El Monte,California,United States,North America,Far West,Americas,Northern America,113475,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Jemison- AL),46,90683,Didem ozCelik,,Each,Blue,false,14,1,35880,Each,1.5m,Bubblewrap dispenser (Blue) 1.5m,45,Isabella Rupp,2,false,Isabella,2016-01-14,14,14,January,Jan,1,2016,3,2016,2013-03-17,17,17,March,Mar,3,2013,5,2013,Henry Forlonge,183,false,Henry
52,191,2016-06-04,206,S,2013-06-24,113,769,1,575,152.35,52,El Monte,California,United States,North America,Far West,Americas,Northern America,113475,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Orchard Hill- GA),191,90698,Ester Ahmadian,,Each,White,false,12,1,1944,Each,,Developer joke mug - understanding recursion requires understanding recursion (White),575,Lily Code,1,true,Lily,2016-06-04,4,4,June,Jun,6,2016,8,2016,2013-06-24,24,24,June,Jun,6,2013,8,2013,Henry Forlonge,113,false,Henry
52,40,2014-06-20,53,S,2016-07-03,104,712,194,30,54.45,52,El Monte,California,United States,North America,Far West,Americas,Northern America,113475,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Impact- TX),40,90326,Alena Prikrylova,,Each,,false,14,20,523,Each,48mmx100m,Clear packaging tape 48mmx100m,30,Kayla Woodcock,194,true,Kayla,2014-06-20,20,20,June,Jun,6,2014,8,2014,2016-07-03,3,3,July,Jul,7,2016,9,2016,Jai Shand,104,false,Jai
53,163,2015-06-25,509,S,2013-05-13,24,600,124,635,943.84,53,El Moro,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,221,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Panaca- NV),163,90297,Ivonna Ene,,Each,,false,14,25,410,Each,480x270x320mm,Shipping carton (Brown) 480x270x320mm,635,Katie Darwin,124,false,Katie,2015-06-25,25,25,June,Jun,6,2015,8,2015,2013-05-13,13,13,May,May,5,2013,7,2013,Jai Shand,24,false,Jai
53,16,2015-12-04,91,S,2015-06-28,78,686,23,171,333.48,53,El Moro,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,221,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Coney Island- MO),16,90467,Nitin Matondkar,,Each,Black,false,12,1,1944,Each,,Developer joke mug - this code was generated by a tool (Black),171,Amy Trefl,23,true,Amy,2015-12-04,4,4,December,Dec,12,2015,2,2016,2015-06-28,28,28,June,Jun,6,2015,8,2015,Amy Trefl,78,true,Amy
53,137,2014-05-01,457,M,2014-02-01,53,826,198,429,523.72,53,El Moro,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,221,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Carbonville- UT),137,90339,Chandrakanta Benjaree,,Each,Black,false,12,1,5233,Each,5XL,Alien officer hoodie (Black) 5XL,429,Sophia Hinton,198,true,Sophia,2014-05-01,1,1,May,May,5,2014,7,2014,2014-02-01,1,1,February,Feb,2,2014,4,2014,Jai Shand,53,false,Jai
54,95,2014-03-08,575,M,2016-05-04,133,205,2,334,122.35,54,El Negro,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1075,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Lavon- TX),95,90310,Alba Ponce,,Each,,false,14,25,381,Each,500x310x310mm,Shipping carton (Brown) 500x310x310mm,334,Isabella Rupp,2,false,Isabella,2014-03-08,8,8,March,Mar,3,2014,5,2014,2016-05-04,4,4,May,May,5,2016,7,2016,Isabella Rupp,133,false,Isabella
54,180,2016-07-02,744,M,2016-03-17,62,475,20,418,102.54,54,El Negro,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1075,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Caselton- NV),180,90747,Serkan senturk,,Carton,Black,false,7,12,2691,Each,XL,The Gu red shirt XML tag t-shirt (Black) XL,418,Isabella Rupp,20,false,Isabella,2016-07-02,2,2,July,Jul,7,2016,9,2016,2016-03-17,17,17,March,Mar,3,2016,5,2016,Anthony Grosse,62,true,Anthony
54,154,2013-01-15,982,S,2013-07-25,25,906,91,55,776.21,54,El Negro,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1075,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Eden Valley- MN),154,90367,Gui-Hyun Ji,,Each,Blue,false,14,10,3887,Each,10m,10 mm Anti static bubble wrap (Blue) 10m,55,Hudson Onslow,91,true,Hudson,2013-01-15,15,15,January,Jan,1,2013,3,2013,2013-07-25,25,25,July,Jul,7,2013,9,2013,Anthony Grosse,25,true,Anthony
54,83,2014-02-25,386,X,2016-06-20,109,99,95,339,212.32,54,El Negro,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1075,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Absecon- NJ),83,90540,Sang Tran,,Each,Blue,false,14,10,15698,Each,50m,32 mm Anti static bubble wrap (Blue) 50m,339,Anthony Grosse,95,true,Anthony,2014-02-25,25,25,February,Feb,2,2014,4,2014,2016-06-20,20,20,June,Jun,6,2016,8,2016,Piper Koch,109,false,Piper
54,76,2016-03-01,830,S,2015-01-16,160,290,119,295,744.59,54,El Negro,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1075,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Yewed- OK),76,90308,Lata Babu,,Each,,false,14,10,3738,Each,200L,Void fill 200 L bag (White) 200L,295,Anthony Grosse,119,true,Anthony,2016-03-01,1,1,March,Mar,3,2016,5,2016,2015-01-16,16,16,January,Jan,1,2015,3,2015,Ethan Onslow,160,false,Ethan
54,159,2016-11-06,783,S,2014-12-30,194,657,27,275,525,54,El Negro,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1075,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Saint Louis Park- MN),159,90401,Beatrise Bite,,Each,Black,false,12,1,1944,Each,,Developer joke mug - Oct 31 = Dec 25 (Black),275,Hudson Hollinworth,27,true,Hudson,2016-11-06,6,6,November,Nov,11,2016,1,2017,2014-12-30,30,30,December,Dec,12,2014,2,2015,Kayla Woodcock,194,true,Kayla
55,148,2014-03-04,541,L,2014-03-16,26,838,99,505,458.55,55,El Nido,California,United States,North America,Far West,Americas,Northern America,330,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Baraboo- WI),148,90165,Marcella Napolitani,,Each,Steel Gray,false,12,1,4784,Each,XL,Plush shark slippers (Gray) XL,505,Piper Koch,99,false,Piper,2014-03-04,4,4,March,Mar,3,2014,5,2014,2014-03-16,16,16,March,Mar,3,2014,5,2014,Taj Shand,26,true,Taj
55,56,2014-04-26,764,L,2014-05-20,175,710,178,179,761.67,55,El Nido,California,United States,North America,Far West,Americas,Northern America,330,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Royal City- WA),56,90398,Juan Bezanson,,Each,Black,false,12,1,1944,Each,,Developer joke mug - (hip- hip- array) (Black),179,Piper Koch,178,false,Piper,2014-04-26,26,26,April,Apr,4,2014,6,2014,2014-05-20,20,20,May,May,5,2014,7,2014,Jack Potter,175,true,Jack
55,123,2016-05-15,86,S,2013-03-02,197,753,17,429,86.29,55,El Nido,California,United States,North America,Far West,Americas,Northern America,330,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Roe Park- NY),123,90775,Ella Zvirbule,,Each,Black,false,12,1,5233,Each,5XL,Alien officer hoodie (Black) 5XL,429,Alica Fatnowna,17,false,Alica,2016-05-15,15,15,May,May,5,2016,7,2016,2013-03-02,2,2,March,Mar,3,2013,5,2013,Eva Muirden,197,false,Eva
55,1,2016-10-10,936,M,2015-11-14,75,393,149,277,153.58,55,El Nido,California,United States,North America,Far West,Americas,Northern America,330,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Head Office),1,90410,Waldemar Fisar,,Each,Black,false,12,1,1944,Each,,DBA joke mug - two types of DBAs (Black),277,Jack Potter,149,true,Jack,2016-10-10,10,10,October,Oct,10,2016,12,2016,2015-11-14,14,14,November,Nov,11,2015,1,2016,Piper Koch,75,false,Piper
55,101,2014-12-31,232,S,2014-02-24,172,478,95,400,770.35,55,El Nido,California,United States,North America,Far West,Americas,Northern America,330,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Cundiyo- NM),101,90515,Yasmine Berggren,,Carton,White,false,7,12,2691,Each,XXS,The Gu red shirt XML tag t-shirt (White) XXS,400,Anthony Grosse,95,true,Anthony,2014-12-31,31,31,December,Dec,12,2014,2,2015,2014-02-24,24,24,February,Feb,2,2014,4,2014,Hudson Hollinworth,172,true,Hudson
56,112,2016-04-24,62,X,2016-03-09,183,220,69,518,806.93,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Sallyards- KS),112,90706,Ingrida Celmina,,Each,,false,12,1,4784,Each,M,Dinosaur battery-powered slippers (Green) M,518,Jai Shand,69,false,Jai,2016-04-24,24,24,April,Apr,4,2016,6,2016,2016-03-09,9,9,March,Mar,3,2016,5,2016,Henry Forlonge,183,false,Henry
56,137,2013-05-16,139,L,2015-10-11,123,17,197,27,266.45,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Carbonville- UT),137,90339,Chandrakanta Benjaree,,Each,,false,14,24,553,Each,48mmx75m,Black and orange glass with care despatch tape 48mmx75m,27,Eva Muirden,197,false,Eva,2013-05-16,16,16,May,May,5,2013,7,2013,2015-10-11,11,11,October,Oct,10,2015,12,2015,Stella Rosenhain,123,false,Stella
56,59,2013-11-29,867,M,2014-07-14,38,338,170,339,336.5,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Edgartown- MA),59,90684,Margita Kopecka,,Each,Blue,false,14,10,15698,Each,50m,32 mm Anti static bubble wrap (Blue) 50m,339,Amy Trefl,170,true,Amy,2013-11-29,29,29,November,Nov,11,2013,1,2014,2014-07-14,14,14,July,Jul,7,2014,9,2014,Hudson Onslow,38,true,Hudson
56,134,2014-05-23,709,L,2015-04-07,63,717,58,286,986.7,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Tavares- FL),134,90467,An Dung Phung,,Each,White,false,12,1,1944,Each,,DBA joke mug - you might be a DBA if (White),286,Lily Code,58,true,Lily,2014-05-23,23,23,May,May,5,2014,7,2014,2015-04-07,7,7,April,Apr,4,2015,6,2015,Kayla Woodcock,63,true,Kayla
56,103,2014-04-15,245,S,2016-08-15,190,463,156,356,534.33,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Kalvesta- KS),103,90130,Naseem Radan,,Each,,false,14,10,2243,Each,10m,10 mm Double sided bubble wrap 10m,356,Hudson Onslow,156,true,Hudson,2014-04-15,15,15,April,Apr,4,2014,6,2014,2016-08-15,15,15,August,Aug,8,2016,10,2016,Eva Muirden,190,false,Eva
56,130,2013-06-04,236,L,2015-07-24,195,449,195,541,859.42,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Maple Shade- NJ),130,90549,Aija Mottola,,Each,,false,14,1,4784,Each,,USB food flash drive - cookie,541,Hudson Onslow,195,true,Hudson,2013-06-04,4,4,June,Jun,6,2013,8,2013,2015-07-24,24,24,July,Jul,7,2015,9,2015,Hudson Onslow,195,true,Hudson
56,122,2016-04-05,784,S,2014-05-22,194,566,70,214,607.45,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (McClave- CO),122,90439,Mauri Enestam,,Each,,false,14,1,4784,Each,,USB food flash drive - hot dog,214,Sophia Hinton,70,true,Sophia,2016-04-05,5,5,April,Apr,4,2016,6,2016,2014-05-22,22,22,May,May,5,2014,7,2014,Kayla Woodcock,194,true,Kayla
56,6,2016-03-11,154,X,2016-10-07,16,53,154,211,934.11,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Jessie- ND),6,90298,Biswajeet Thakur,,Each,,false,14,1,4784,Each,,USB food flash drive - banana,211,Sophia Hinton,154,true,Sophia,2016-03-11,11,11,March,Mar,3,2016,5,2016,2016-10-07,7,7,October,Oct,10,2016,12,2016,Katie Darwin,16,false,Katie
56,166,2015-09-21,918,S,2016-03-18,183,173,57,348,163.59,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (McCamey- TX),166,90434,Vlastimil Bohuslav,,Each,,false,14,10,16744,Each,50m,32 mm Double sided bubble wrap 50m,348,Anthony Grosse,57,true,Anthony,2015-09-21,21,21,September,Sep,9,2015,11,2015,2016-03-18,18,18,March,Mar,3,2016,5,2016,Henry Forlonge,183,false,Henry
56,139,2013-08-03,434,X,2013-09-02,148,251,57,301,396.67,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Hardeeville- SC),139,90005,Gabriele Udinesi,,Each,,false,14,10,613,Each,9mm,Small 9mm replacement blades 9mm,301,Anthony Grosse,57,true,Anthony,2013-08-03,3,3,August,Aug,8,2013,10,2013,2013-09-02,2,2,September,Sep,9,2013,11,2013,Ethan Onslow,148,false,Ethan
56,127,2015-06-23,685,S,2013-09-11,123,992,187,20,745.38,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Point Roberts- WA),127,90504,Kertu Smirnov,,Each,,false,14,24,613,Each,48mmx100m,Black and yellow heavy despatch tape 48mmx100m,20,Anthony Grosse,187,true,Anthony,2015-06-23,23,23,June,Jun,6,2015,8,2015,2013-09-11,11,11,September,Sep,9,2013,11,2013,Stella Rosenhain,123,false,Stella
56,189,2013-11-24,667,S,2016-07-24,87,681,63,337,210.19,56,El Ojo,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1478,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Wilkes-Barre- PA),189,90766,Sara Charlton,,Each,Blue,false,14,1,35880,Each,1.5m,Bubblewrap dispenser (Blue) 1.5m,337,Kayla Woodcock,63,true,Kayla,2013-11-24,24,24,November,Nov,11,2013,1,2014,2016-07-24,24,24,July,Jul,7,2016,9,2016,Ethan Onslow,87,false,Ethan
57,170,2013-09-12,906,M,2014-12-05,116,138,99,35,708.26,57,El Paraiso,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1716,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Eastchester- NY),170,90031,Daniella Barbosa,,Each,,false,14,25,305,Each,356x356x279mm,Shipping carton (Brown) 356x356x279mm,35,Piper Koch,99,false,Piper,2013-09-12,12,12,September,Sep,9,2013,11,2013,2014-12-05,5,5,December,Dec,12,2014,2,2015,Kayla Woodcock,116,true,Kayla
57,53,2016-11-22,785,X,2013-10-29,17,246,36,563,373.19,57,El Paraiso,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1716,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Nanafalia- AL),53,90783,Gunnar Persson,,Each,White,false,12,1,1944,Each,,Developer joke mug - Oct 31 = Dec 25 (White),563,Taj Shand,36,true,Taj,2016-11-22,22,22,November,Nov,11,2016,1,2017,2013-10-29,29,29,October,Oct,10,2013,12,2013,Alica Fatnowna,17,false,Alica
57,149,2014-10-29,927,S,2016-08-26,152,124,180,556,145.57,57,El Paraiso,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1716,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Inguadona- MN),149,90245,Femke Hollenberg,,Each,Black,false,12,1,1944,Each,,DBA joke mug - it depends (Black),556,Taj Shand,180,true,Taj,2014-10-29,29,29,October,Oct,10,2014,12,2014,2016-08-26,26,26,August,Aug,8,2016,10,2016,Lily Code,152,true,Lily
57,54,2016-12-27,166,M,2014-10-22,169,868,162,479,626.65,57,El Paraiso,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1716,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Railroad- PA),54,90586,Vitezslav Rehak,,Carton,Light Brown,false,12,12,2691,Each,L,Halloween zombie mask (Light Brown) L,479,Hudson Onslow,162,true,Hudson,2016-12-27,27,27,December,Dec,12,2016,2,2017,2014-10-22,22,22,October,Oct,10,2014,12,2014,Alica Fatnowna,169,false,Alica
57,196,2013-05-11,586,S,2014-03-09,13,478,154,11,491.76,57,El Paraiso,Puerto Rico (US Territory),United States,North America,External,Americas,Northern America,1716,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Howells- NE),196,90444,Alinne Cardoso,,Each,,false,14,5,283,Each,9mm,Packing knife with metal insert blade (Yellow) 9mm,11,Sophia Hinton,154,true,Sophia,2013-05-11,11,11,May,May,5,2013,7,2013,2014-03-09,9,9,March,Mar,3,2014,5,2014,Henry Forlonge,13,false,Henry
58,178,2016-02-27,536,M,2015-10-14,192,742,5,542,133.6,58,El Paso,Texas,United States,North America,Southwest,Americas,Northern America,649121,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Armstrong Creek- WI),178,90397,Hyun-Doo Song,,Each,,false,14,1,4784,Each,,USB food flash drive - chocolate bar,542,Jai Shand,5,false,Jai,2016-02-27,27,27,February,Feb,2,2016,4,2016,2015-10-14,14,14,October,Oct,10,2015,12,2015,Hudson Onslow,192,true,Hudson
58,83,2014-09-26,942,S,2016-02-22,148,92,148,349,575.6,58,El Paso,Texas,United States,North America,Southwest,Americas,Northern America,649121,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Absecon- NJ),83,90540,Sang Tran,,Each,,false,14,10,5532,Each,20m,32 mm Double sided bubble wrap 20m,349,Ethan Onslow,148,false,Ethan,2014-09-26,26,26,September,Sep,9,2014,11,2014,2016-02-22,22,22,February,Feb,2,2016,4,2016,Ethan Onslow,148,false,Ethan
58,12,2016-07-08,837,XL,2016-02-13,196,829,159,196,260.18,58,El Paso,Texas,United States,North America,Southwest,Americas,Northern America,649121,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Biscay- MN),12,90054,Heloisa Fernandes,,Each,White,false,12,1,1944,Each,,DBA joke mug - I will get you in order (White),196,Ethan Onslow,159,false,Ethan,2016-07-08,8,8,July,Jul,7,2016,9,2016,2016-02-13,13,13,February,Feb,2,2016,4,2016,Isabella Rupp,196,false,Isabella
